Date,PG
2011-08-17,50.951576
2011-08-18,50.282364
2011-08-19,50.364986
2011-08-22,50.984623
2011-08-23,52.066944
2011-08-24,52.306545
2011-08-25,51.662109
2011-08-26,51.695145
2011-08-29,52.124779
2011-08-30,52.46352
2011-08-31,52.612236
2011-09-01,52.265232
2011-09-02,51.678635
2011-09-06,51.538181
2011-09-07,51.819084
2011-09-08,51.976063
2011-09-09,51.092033
2011-09-12,51.083767
2011-09-13,51.174652
2011-09-14,51.505131
2011-09-15,51.868656
2011-09-16,53.149269
2011-09-19,52.719646
2011-09-20,52.942715
2011-09-21,52.066944
2011-09-22,50.538479
2011-09-23,50.604591
2011-09-26,51.670372
2011-09-27,52.265232
2011-09-28,51.827358
2011-09-29,52.628761
2011-09-30,52.199142
2011-10-03,51.918224
2011-10-04,52.356117
2011-10-05,52.331329
2011-10-06,52.554405
2011-10-07,52.802265
2011-10-10,53.537582
2011-10-11,53.347549
2011-10-12,53.611931
2011-10-13,53.413658
2011-10-14,53.611931
2011-10-17,53.091434
2011-10-18,53.636723
2011-10-19,53.932411
2011-10-20,54.215607
2011-10-21,55.190132
2011-10-24,54.448833
2011-10-25,53.73251
2011-10-26,54.098999
2011-10-27,54.357208
2011-10-28,53.915756
2011-10-31,53.299381
2011-11-01,52.233227
2011-11-02,52.35817
2011-11-03,52.649693
2011-11-04,52.499767
2011-11-07,52.857929
2011-11-08,53.482632
2011-11-09,52.241554
2011-11-10,52.674679
2011-11-11,53.216087
2011-11-14,52.516426
2011-11-15,52.941227
2011-11-16,52.708008
2011-11-17,52.424801
2011-11-18,52.674679
2011-11-21,51.358643
2011-11-22,51.383636
2011-11-23,50.858891
2011-11-25,50.808914
2011-11-28,51.841755
2011-11-29,52.083302
2011-11-30,53.782501
2011-12-01,53.37434
2011-12-02,53.857452
2011-12-05,54.007378
2011-12-06,54.007378
2011-12-07,54.332214
2011-12-08,53.699192
2011-12-09,54.115654
2011-12-12,53.56591
2011-12-13,53.915756
2011-12-14,53.682522
2011-12-15,54.132309
2011-12-16,54.257252
2011-12-19,54.098999
2011-12-20,54.798679
2011-12-21,54.973572
2011-12-22,55.13184
2011-12-23,55.531647
2011-12-27,55.631603
2011-12-28,55.423367
2011-12-29,55.781521
2011-12-30,55.56496
2012-01-03,55.664913
2012-01-04,55.639923
2012-01-05,55.4067
2012-01-06,55.27343
2012-01-09,55.506657
2012-01-10,55.248447
2012-01-11,54.707031
2012-01-12,54.815315
2012-01-13,54.815315
2012-01-17,55.190132
2012-01-18,55.43782
2012-01-19,55.479801
2012-01-20,55.605732
2012-01-23,54.57304
2012-01-24,54.153252
2012-01-25,54.556255
2012-01-26,54.405121
2012-01-27,53.985336
2012-01-30,53.070187
2012-01-31,52.927452
2012-02-01,53.070187
2012-02-02,53.16254
2012-02-03,52.700771
2012-02-06,53.322056
2012-02-07,53.481583
2012-02-08,53.431206
2012-02-09,53.767052
2012-02-10,53.632706
2012-02-13,53.926567
2012-02-14,54.136463
2012-02-15,54.195232
2012-02-16,54.740959
2012-02-17,54.497482
2012-02-21,54.086075
2012-02-22,54.102875
2012-02-23,55.765251
2012-02-24,56.008739
2012-02-27,56.000343
2012-02-28,56.579639
2012-02-29,56.772751
2012-03-01,55.966759
2012-03-02,55.975155
2012-03-05,56.210224
2012-03-06,56.117878
2012-03-07,55.899593
2012-03-08,56.168255
2012-03-09,56.193447
2012-03-12,56.848324
2012-03-13,57.007839
2012-03-14,56.965858
2012-03-15,56.823128
2012-03-16,56.462109
2012-03-19,56.428516
2012-03-20,56.428516
2012-03-21,56.420132
2012-03-22,56.688797
2012-03-23,56.613235
2012-03-26,56.63842
2012-03-27,56.378159
2012-03-28,56.411747
2012-03-29,56.260609
2012-03-30,56.428516
2012-04-02,56.72237
2012-04-03,56.32777
2012-04-04,56.470509
2012-04-05,56.512474
2012-04-09,56.092693
2012-04-10,55.706482
2012-04-11,55.782036
2012-04-12,55.48819
2012-04-13,55.253109
2012-04-16,56.067505
2012-04-17,56.269001
2012-04-18,56.042328
2012-04-19,55.891193
2012-04-20,56.680401
2012-04-23,55.958366
2012-04-24,56.252216
2012-04-25,56.634914
2012-04-26,56.617989
2012-04-27,54.560532
2012-04-30,53.883179
2012-05-01,53.823914
2012-05-02,54.171055
2012-05-03,54.619801
2012-05-04,54.425056
2012-05-07,54.399658
2012-05-08,54.323456
2012-05-09,53.908585
2012-05-10,54.306522
2012-05-11,53.917046
2012-05-14,53.832378
2012-05-15,53.950916
2012-05-16,54.433529
2012-05-17,54.154133
2012-05-18,53.781586
2012-05-21,53.671509
2012-05-22,53.468307
2012-05-23,52.824818
2012-05-24,52.977219
2012-05-25,52.909489
2012-05-29,53.298969
2012-05-30,52.765549
2012-05-31,52.740154
2012-06-01,52.11359
2012-06-04,51.986599
2012-06-05,51.79187
2012-06-06,52.325279
2012-06-07,53.1381
2012-06-08,53.129627
2012-06-11,52.951832
2012-06-12,53.1381
2012-06-13,52.977219
2012-06-14,53.493706
2012-06-15,53.239697
2012-06-18,52.740154
2012-06-19,52.672413
2012-06-20,51.131443
2012-06-21,50.589569
2012-06-22,50.657303
2012-06-25,50.217033
2012-06-26,50.183155
2012-06-27,50.784309
2012-06-28,51.04678
2012-06-29,51.859604
2012-07-02,51.808792
2012-07-03,51.952732
2012-07-05,51.944263
2012-07-06,51.885002
2012-07-09,52.11359
2012-07-10,52.266006
2012-07-11,51.986599
2012-07-12,53.933979
2012-07-13,55.110874
2012-07-16,54.873798
2012-07-17,55.331013
2012-07-18,55.358337
2012-07-19,55.443745
2012-07-20,55.281483
2012-07-23,54.991108
2012-07-24,54.675117
2012-07-25,54.675117
2012-07-26,55.136295
2012-07-27,55.588928
2012-07-30,55.597469
2012-07-31,55.119221
2012-08-01,54.666588
2012-08-02,54.239559
2012-08-03,55.939087
2012-08-06,56.203831
2012-08-07,56.553982
2012-08-08,56.981014
2012-08-09,56.989548
2012-08-10,57.023701
2012-08-13,56.776047
2012-08-14,56.989548
2012-08-15,56.912674
2012-08-16,57.220139
2012-08-17,57.220139
2012-08-20,57.006626
2012-08-21,57.023701
2012-08-22,57.092033
2012-08-23,56.946835
2012-08-24,57.237213
2012-08-27,57.314083
2012-08-28,57.211586
2012-08-29,57.109108
2012-08-30,57.117645
2012-08-31,57.382408
2012-09-04,57.561745
2012-09-05,57.467808
2012-09-06,58.279125
2012-09-07,58.518269
2012-09-10,58.509712
2012-09-11,58.296219
2012-09-12,58.159573
2012-09-13,58.851337
2012-09-14,59.064857
2012-09-17,59.141705
2012-09-18,59.116093
2012-09-19,59.150249
2012-09-20,59.406452
2012-09-21,59.28688
2012-09-24,59.577259
2012-09-25,59.432072
2012-09-26,59.184418
2012-09-27,59.184418
2012-09-28,59.235638
2012-10-01,59.312504
2012-10-02,58.748856
2012-10-03,59.073391
2012-10-04,59.252728
2012-10-05,59.466232
2012-10-08,59.013603
2012-10-09,58.671986
2012-10-10,58.193733
2012-10-11,58.074158
2012-10-12,58.02293
2012-10-15,58.680531
2012-10-16,58.928204
2012-10-17,59.816807
2012-10-18,59.816807
2012-10-19,59.041847
2012-10-22,58.981579
2012-10-23,58.068871
2012-10-24,58.619938
2012-10-25,60.333412
2012-10-26,59.790977
2012-10-31,59.618736
2012-11-01,59.627357
2012-11-02,59.575699
2012-11-05,59.127949
2012-11-06,59.35183
2012-11-07,58.602722
2012-11-08,57.612514
2012-11-09,57.698631
2012-11-12,57.758892
2012-11-13,57.560852
2012-11-14,57.285324
2012-11-15,57.104507
2012-11-16,57.535023
2012-11-19,58.482166
2012-11-20,58.809361
2012-11-21,58.955746
2012-11-23,59.920109
2012-11-26,59.825397
2012-11-27,59.403481
2012-11-28,59.790977
2012-11-29,59.842628
2012-11-30,60.126759
2012-12-03,59.911514
2012-12-04,59.679035
2012-12-05,59.765118
2012-12-06,60.230103
2012-12-07,60.522865
2012-12-10,60.462578
2012-12-11,60.841446
2012-12-12,60.927544
2012-12-13,60.385067
2012-12-14,60.212872
2012-12-17,60.212872
2012-12-18,60.247318
2012-12-19,59.704849
2012-12-20,60.118164
2012-12-21,59.171005
2012-12-24,58.998787
2012-12-26,58.551064
2012-12-27,58.525219
2012-12-28,57.819176
2012-12-31,58.456337
2013-01-02,59.747902
2013-01-03,59.369049
2013-01-04,59.48959
2013-01-07,59.084908
2013-01-08,58.990189
2013-01-09,59.308765
2013-01-10,59.644596
2013-01-11,59.601536
2013-01-14,59.954544
2013-01-15,60.169815
2013-01-16,60.188915
2013-01-17,60.47538
2013-01-18,60.709736
2013-01-22,60.718403
2013-01-23,61.360748
2013-01-24,61.126385
2013-01-25,63.582901
2013-01-28,64.034248
2013-01-29,65.101952
2013-01-30,65.171387
2013-01-31,65.240837
2013-02-01,65.90052
2013-02-04,65.318954
2013-02-05,65.709549
2013-02-06,66.100174
2013-02-07,66.100174
2013-02-08,65.752953
2013-02-11,65.805038
2013-02-12,65.952621
2013-02-13,66.456062
2013-02-14,66.647018
2013-02-15,66.438705
2013-02-19,67.167847
2013-02-20,66.90744
2013-02-21,66.872711
2013-02-22,66.8293
2013-02-25,65.90052
2013-02-26,66.039421
2013-02-27,66.620995
2013-02-28,66.126213
2013-03-01,66.395302
2013-03-04,66.560211
2013-03-05,66.881393
2013-03-06,67.011604
2013-03-07,66.75119
2013-03-08,66.994232
2013-03-11,67.1418
2013-03-12,66.98555
2013-03-13,66.664391
2013-03-14,67.176529
2013-03-15,66.265091
2013-03-18,66.108856
2013-03-19,66.933479
2013-03-20,67.341461
2013-03-21,67.020271
2013-03-22,67.072372
2013-03-25,66.560211
2013-03-26,67.185219
2013-03-27,66.890076
2013-03-28,66.890076
2013-04-01,67.44561
2013-04-02,68.53933
2013-04-03,67.810188
2013-04-04,68.174759
2013-04-05,67.905663
2013-04-08,68.391762
2013-04-09,67.931702
2013-04-10,68.782364
2013-04-11,69.155647
2013-04-12,69.511513
2013-04-15,69.138268
2013-04-16,69.528885
2013-04-17,68.626122
2013-04-18,69.329247
2013-04-19,70.683342
2013-04-22,70.65731
2013-04-23,71.646873
2013-04-24,67.433998
2013-04-25,66.961807
2013-04-26,67.416504
2013-04-29,67.923653
2013-04-30,67.127953
2013-05-01,67.320313
2013-05-02,67.993599
2013-05-03,68.369621
2013-05-06,67.984848
2013-05-07,68.151001
2013-05-08,68.588203
2013-05-09,68.387085
2013-05-10,68.868019
2013-05-13,68.719345
2013-05-14,69.488831
2013-05-15,70.54686
2013-05-16,70.127144
2013-05-17,69.969742
2013-05-20,69.15657
2013-05-21,68.902969
2013-05-22,68.920471
2013-05-23,68.815536
2013-05-24,71.59613
2013-05-28,70.704254
2013-05-29,68.990433
2013-05-30,69.15657
2013-05-31,67.119209
2013-06-03,67.906166
2013-06-04,67.65258
2013-06-05,67.031769
2013-06-06,67.171677
2013-06-07,67.984848
2013-06-10,68.264679
2013-06-11,68.308403
2013-06-12,67.853699
2013-06-13,68.579445
2013-06-14,68.229691
2013-06-17,69.042885
2013-06-18,69.112846
2013-06-19,67.862442
2013-06-20,65.798851
2013-06-21,67.705048
2013-06-24,66.961807
2013-06-25,67.057991
2013-06-26,67.678825
2013-06-27,67.914917
2013-06-28,67.320313
2013-07-01,68.220955
2013-07-02,68.588203
2013-07-03,68.701874
2013-07-05,68.500763
2013-07-08,68.868019
2013-07-09,69.576271
2013-07-10,69.777397
2013-07-11,70.625572
2013-07-12,71.30761
2013-07-15,71.272614
2013-07-16,70.800446
2013-07-17,70.555527
2013-07-18,70.740547
2013-07-19,71.683159
2013-07-22,71.55101
2013-07-23,71.313148
2013-07-24,70.714096
2013-07-25,70.83744
2013-07-26,70.819817
2013-07-29,70.555527
2013-07-30,70.863884
2013-07-31,70.740547
2013-08-01,71.921013
2013-08-02,71.612686
2013-08-05,71.709579
2013-08-06,72.009102
2013-08-07,72.202911
2013-08-08,72.387909
2013-08-09,71.921013
2013-08-12,71.903397
2013-08-13,71.938637
2013-08-14,71.577446
2013-08-15,70.899101
2013-08-16,70.388145
2013-08-19,70.115059
2013-08-20,70.06221
2013-08-21,69.930046
2013-08-22,70.273628
2013-08-23,70.485054
2013-08-26,69.190056
2013-08-27,68.68792
2013-08-28,67.701248
2013-08-29,68.106483
2013-08-30,68.617439
2013-09-03,68.494125
2013-09-04,68.265045
2013-09-05,67.956718
2013-09-06,67.965538
2013-09-09,68.855309
2013-09-10,68.670296
2013-09-11,68.952194
2013-09-12,68.943405
2013-09-13,69.639336
2013-09-16,70.61721
2013-09-17,70.3265
2013-09-18,70.740547
2013-09-19,70.581955
2013-09-20,69.93885
2013-09-23,69.841972
2013-09-24,69.260544
2013-09-25,68.467674
2013-09-26,68.7584
2013-09-27,68.018387
2013-09-30,66.591263
2013-10-01,67.093391
2013-10-02,66.890785
2013-10-03,66.811478
2013-10-04,66.970062
2013-10-07,66.644104
2013-10-08,67.243149
2013-10-09,67.78936
2013-10-10,68.617439
2013-10-11,69.137215
2013-10-14,69.366249
2013-10-15,68.361954
2013-10-16,69.553436
2013-10-17,70.512321
2013-10-18,70.503433
2013-10-21,70.112785
2013-10-22,71.364632
2013-10-23,71.835197
2013-10-24,71.568848
2013-10-25,71.02726
2013-10-28,72.181458
2013-10-29,73.211334
2013-10-30,72.376785
2013-10-31,71.69313
2013-11-01,72.048279
2013-11-04,72.208107
2013-11-05,72.296875
2013-11-06,73.522095
2013-11-07,73.087051
2013-11-08,73.25573
2013-11-11,73.033775
2013-11-12,73.513222
2013-11-13,74.13472
2013-11-14,74.86274
2013-11-15,75.324409
2013-11-18,75.084686
2013-11-19,74.880478
2013-11-20,75.191238
2013-11-21,75.173477
2013-11-22,75.422073
2013-11-25,75.830475
2013-11-26,75.146851
2013-11-27,74.827225
2013-11-29,74.773949
2013-12-02,73.992638
2013-12-03,74.427689
2013-12-04,74.001518
2013-12-05,73.41555
2013-12-06,75.040298
2013-12-09,75.271126
2013-12-10,74.267891
2013-12-11,74.596382
2013-12-12,73.069305
2013-12-13,73.131439
2013-12-16,72.527718
2013-12-17,71.835197
2013-12-18,73.140312
2013-12-19,72.714157
2013-12-20,72.660873
2013-12-23,72.190331
2013-12-24,72.190331
2013-12-26,72.589859
2013-12-27,72.811821
2013-12-30,72.80294
2013-12-31,72.279121
2014-01-02,71.506683
2014-01-03,71.426781
2014-01-06,71.595474
2014-01-07,72.287987
2014-01-08,71.240334
2014-01-09,71.400162
2014-01-10,71.293617
2014-01-13,71.036148
2014-01-14,71.799698
2014-01-15,71.728653
2014-01-16,71.52446
2014-01-17,70.920723
2014-01-21,71.18708
2014-01-22,70.875778
2014-01-23,69.99015
2014-01-24,70.831024
2014-01-27,70.195908
2014-01-28,70.76841
2014-01-29,69.453423
2014-01-30,68.76461
2014-01-31,68.54097
2014-02-03,67.717972
2014-02-04,68.066841
2014-02-05,68.388893
2014-02-06,68.791451
2014-02-07,69.158211
2014-02-10,69.802307
2014-02-11,70.526894
2014-02-12,69.319229
2014-02-13,69.596565
2014-02-14,71.02784
2014-02-18,69.748619
2014-02-19,69.900696
2014-02-20,69.703888
2014-02-21,69.748619
2014-02-24,69.650215
2014-02-25,69.882813
2014-02-26,69.650215
2014-02-27,69.945427
2014-02-28,70.365868
2014-03-03,69.310287
2014-03-04,70.178009
2014-03-05,69.614426
2014-03-06,69.829132
2014-03-07,70.115387
2014-03-10,70.249557
2014-03-11,70.625275
2014-03-12,70.88472
2014-03-13,70.839989
2014-03-14,70.65213
2014-03-17,71.421432
2014-03-18,71.35881
2014-03-19,70.473228
2014-03-20,70.061707
2014-03-21,69.668106
2014-03-24,70.938377
2014-03-25,71.3946
2014-03-26,71.11731
2014-03-27,71.251488
2014-03-28,71.349876
2014-03-31,72.101303
2014-04-01,71.868721
2014-04-02,71.680862
2014-04-03,71.65403
2014-04-04,71.35881
2014-04-07,72.002899
2014-04-08,72.772217
2014-04-09,72.897469
2014-04-10,72.53965
2014-04-11,72.244431
2014-04-14,72.289177
2014-04-15,72.316002
2014-04-16,73.040604
2014-04-17,73.139
2014-04-21,72.960083
2014-04-22,72.682762
2014-04-23,72.460953
2014-04-24,73.173302
2014-04-25,73.407745
2014-04-28,74.787346
2014-04-29,74.336487
2014-04-30,74.435692
2014-05-01,74.246315
2014-05-02,73.867615
2014-05-05,73.669228
2014-05-06,73.155258
2014-05-07,74.020897
2014-05-08,74.084015
2014-05-09,74.291405
2014-05-12,73.696297
2014-05-13,73.588081
2014-05-14,73.19133
2014-05-15,72.614243
2014-05-16,72.433907
2014-05-19,72.073212
2014-05-20,72.343727
2014-05-21,72.578163
2014-05-22,72.72245
2014-05-23,72.605217
2014-05-27,72.208481
2014-05-28,72.226517
2014-05-29,72.497025
2014-05-30,72.848679
2014-06-02,72.460953
2014-06-03,72.073212
2014-06-04,72.010094
2014-06-05,72.235519
2014-06-06,72.163391
2014-06-09,72.217491
2014-06-10,72.271606
2014-06-11,72.190445
2014-06-12,71.919937
2014-06-13,71.811737
2014-06-16,71.856819
2014-06-17,71.757614
2014-06-18,71.946983
2014-06-19,72.352745
2014-06-20,72.073212
2014-06-23,71.703522
2014-06-24,71.243652
2014-06-25,71.523178
2014-06-26,70.891975
2014-06-27,71.25267
2014-06-30,70.864937
2014-07-01,71.487114
2014-07-02,71.739601
2014-07-03,72.118309
2014-07-07,72.307655
2014-07-08,72.641296
2014-07-09,73.642181
2014-07-10,73.588081
2014-07-11,73.182327
2014-07-14,73.326599
2014-07-15,73.272484
2014-07-16,73.566971
2014-07-17,73.076157
2014-07-18,73.212502
2014-07-21,72.967087
2014-07-22,72.803482
2014-07-23,72.703499
2014-07-24,72.948914
2014-07-25,72.31266
2014-07-28,72.040009
2014-07-29,71.48558
2014-07-30,71.040215
2014-07-31,70.276718
2014-08-01,72.394485
2014-08-04,72.003647
2014-08-05,72.176353
2014-08-06,73.7033
2014-08-07,72.839836
2014-08-08,73.57605
2014-08-11,74.057777
2014-08-12,74.003235
2014-08-13,74.057777
2014-08-14,74.484962
2014-08-15,74.330444
2014-08-18,74.930351
2014-08-19,75.157562
2014-08-20,75.266624
2014-08-21,75.693802
2014-08-22,75.793793
2014-08-25,75.930122
2014-08-26,75.784706
2014-08-27,75.721092
2014-08-28,75.466591
2014-08-29,75.539299
2014-09-02,75.421143
2014-09-03,75.348434
2014-09-04,76.075546
2014-09-05,76.139175
2014-09-08,75.730164
2014-09-09,75.430222
2014-09-10,76.021004
2014-09-11,75.884674
2014-09-12,75.675636
2014-09-15,76.23008
2014-09-16,76.420944
2014-09-17,76.493668
2014-09-18,76.520927
2014-09-19,76.775414
2014-09-22,77.084442
2014-09-23,76.748154
2014-09-24,77.475273
2014-09-25,76.64817
2014-09-26,76.875389
2014-09-29,76.748154
2014-09-30,76.111908
2014-10-01,75.566566
2014-10-02,75.484764
2014-10-03,76.157364
2014-10-06,75.95739
2014-10-07,75.584747
2014-10-08,76.511826
2014-10-09,76.0392
2014-10-10,76.975372
2014-10-13,75.775612
2014-10-14,75.939217
2014-10-15,75.393875
2014-10-16,74.748535
2014-10-17,75.684715
2014-10-20,76.511826
2014-10-21,76.902657
2014-10-22,77.144455
2014-10-23,76.228569
2014-10-24,77.996223
2014-10-27,78.719765
2014-10-28,79.196022
2014-10-29,79.260147
2014-10-30,79.62648
2014-10-31,79.928719
2014-11-03,80.029465
2014-11-04,81.183479
2014-11-05,81.513199
2014-11-06,81.4216
2014-11-07,81.632256
2014-11-10,81.925331
2014-11-11,82.126823
2014-11-12,81.952812
2014-11-13,81.146835
2014-11-14,80.698051
2014-11-17,80.450768
2014-11-18,80.551521
2014-11-19,81.265915
2014-11-20,81.027771
2014-11-21,81.146835
2014-11-24,80.698051
2014-11-25,81.330025
2014-11-26,81.403282
2014-11-28,82.822906
2014-12-01,82.502342
2014-12-02,83.409058
2014-12-03,82.429054
2014-12-04,82.960274
2014-12-05,82.777107
2014-12-08,83.125137
2014-12-09,83.079346
2014-12-10,82.429054
2014-12-11,82.804573
2014-12-12,82.016922
2014-12-15,81.696358
2014-12-16,81.842903
2014-12-17,83.070183
2014-12-18,84.260834
2014-12-19,84.306633
2014-12-22,84.810356
2014-12-23,85.442314
2014-12-24,85.304924
2014-12-26,85.598015
2014-12-29,84.846992
2014-12-30,84.627174
2014-12-31,83.427376
2015-01-02,82.832062
2015-01-05,82.438232
2015-01-06,82.062714
2015-01-07,82.493172
2015-01-08,83.436539
2015-01-09,82.658043
2015-01-12,82.355789
2015-01-13,82.703842
2015-01-14,82.419922
2015-01-15,82.30085
2015-01-16,83.573906
2015-01-20,83.518974
2015-01-21,83.688683
2015-01-22,84.509621
2015-01-23,83.089149
2015-01-26,82.62793
2015-01-27,79.777748
2015-01-28,78.54174
2015-01-29,79.02137
2015-01-30,77.748489
2015-02-02,78.514061
2015-02-03,79.279648
2015-02-04,79.132057
2015-02-05,79.971451
2015-02-06,78.966026
2015-02-09,78.449501
2015-02-10,78.763115
2015-02-11,78.993721
2015-02-12,79.353447
2015-02-13,79.233528
2015-02-17,78.855331
2015-02-18,79.565598
2015-02-19,78.597092
2015-02-20,78.283463
2015-02-23,78.763115
2015-02-24,78.864578
2015-02-25,78.827682
2015-02-26,78.560188
2015-02-27,78.523285
2015-03-02,78.78157
2015-03-03,78.550964
2015-03-04,77.803818
2015-03-05,78.062096
2015-03-06,76.244987
2015-03-09,76.641609
2015-03-10,75.211914
2015-03-11,75.073547
2015-03-12,75.719215
2015-03-13,75.479401
2015-03-16,77.075119
2015-03-17,76.420219
2015-03-18,77.250397
2015-03-19,76.909096
2015-03-20,78.163567
2015-03-23,78.274239
2015-03-24,77.407188
2015-03-25,76.567818
2015-03-26,75.774551
2015-03-27,75.922119
2015-03-30,76.300323
2015-03-31,75.580856
2015-04-01,75.931366
2015-04-02,76.032837
2015-04-06,76.59549
2015-04-07,75.995941
2015-04-08,76.346436
2015-04-09,76.457123
2015-04-10,76.881439
2015-04-13,76.955215
2015-04-14,77.112022
2015-04-15,77.029015
2015-04-16,77.019783
2015-04-17,76.125061
2015-04-20,76.43869
2015-04-21,76.632393
2015-04-22,76.641609
2015-04-23,75.268272
2015-04-24,75.314774
2015-04-27,74.942856
2015-04-28,74.775459
2015-04-29,74.245476
2015-04-30,73.929352
2015-05-01,74.654594
2015-05-04,74.710396
2015-05-05,74.450035
2015-05-06,74.756889
2015-05-07,74.570908
2015-05-08,75.277557
2015-05-11,74.635994
2015-05-12,74.338463
2015-05-13,74.106003
2015-05-14,74.914948
2015-05-15,75.361259
2015-05-18,75.073013
2015-05-19,75.156708
2015-05-20,74.831261
2015-05-21,74.76619
2015-05-22,74.338463
2015-05-26,73.585327
2015-05-27,73.817764
2015-05-28,73.761986
2015-05-29,72.887947
2015-06-01,73.315674
2015-06-02,73.027435
2015-06-03,73.046021
2015-06-04,72.664803
2015-06-05,71.995331
2015-06-08,72.255684
2015-06-09,73.36216
2015-06-10,73.957245
2015-06-11,73.836365
2015-06-12,73.334267
2015-06-15,72.636902
2015-06-16,73.548119
2015-06-17,74.459343
2015-06-18,75.147392
2015-06-19,74.887062
2015-06-22,74.80336
2015-06-23,74.189697
2015-06-24,73.929352
2015-06-25,73.817764
2015-06-26,73.771263
2015-06-29,72.822868
2015-06-30,72.748482
2015-07-01,74.124603
2015-07-02,74.31987
2015-07-06,74.431435
2015-07-07,75.98423
2015-07-08,75.305458
2015-07-09,74.998627
2015-07-10,75.268272
2015-07-13,76.160904
2015-07-14,76.281776
2015-07-15,76.384056
2015-07-16,76.523521
2015-07-17,76.467728
2015-07-20,76.421234
2015-07-21,75.900543
2015-07-22,75.772125
2015-07-23,75.650246
2015-07-24,75.265907
2015-07-27,74.965935
2015-07-28,75.209671
2015-07-29,75.575264
2015-07-30,72.547379
2015-07-31,71.900543
2015-08-03,71.619331
2015-08-04,71.159988
2015-08-05,71.02874
2015-08-06,71.00061
2015-08-07,70.756889
2015-08-10,71.600571
2015-08-11,71.4506
2015-08-12,71.609955
2015-08-13,71.038132
2015-08-14,70.88813
2015-08-17,70.803764
2015-08-18,70.428787
2015-08-19,69.481995
2015-08-20,69.285141
2015-08-21,67.344658
2015-08-24,64.813614
2015-08-25,64.138657
2015-08-26,66.463478
2015-08-27,67.007187
2015-08-28,66.754074
2015-08-31,66.247871
2015-09-01,64.588638
2015-09-02,65.441704
2015-09-03,65.554176
2015-09-04,64.45739
2015-09-08,65.601059
2015-09-09,64.194923
2015-09-10,64.044922
2015-09-11,64.138657
2015-09-14,63.801189
2015-09-15,65.104218
2015-09-16,65.713539
2015-09-17,65.84478
2015-09-18,65.563553
2015-09-21,66.229134
2015-09-22,65.797905
2015-09-23,65.863541
2015-09-24,66.894707
2015-09-25,68.122719
2015-09-28,67.27903
2015-09-29,67.757126
2015-09-30,67.4384
2015-10-01,67.447777
2015-10-02,67.888374
2015-10-05,68.638306
2015-10-06,68.807037
2015-10-07,69.107033
2015-10-08,69.744484
2015-10-09,69.819466
2015-10-12,69.678864
2015-10-13,69.472618
2015-10-14,69.566353
2015-10-15,69.622589
2015-10-16,70.213188
2015-10-19,70.456917
2015-10-20,69.772598
2015-10-21,69.605171
2015-10-22,70.796944
2015-10-23,72.85891
2015-10-26,73.293991
2015-10-27,73.104836
2015-10-28,72.367065
2015-10-29,72.849434
2015-10-30,72.244102
2015-11-02,72.452187
2015-11-03,72.877831
2015-11-04,72.887268
2015-11-05,72.253563
2015-11-06,71.477974
2015-11-09,71.317169
2015-11-10,71.667122
2015-11-11,71.846848
2015-11-12,70.617241
2015-11-13,69.955132
2015-11-16,71.222588
2015-11-17,71.005043
2015-11-18,71.790108
2015-11-19,72.092766
2015-11-20,71.714424
2015-11-23,71.856308
2015-11-24,72.310318
2015-11-25,71.790108
2015-11-27,71.600922
2015-11-30,70.787491
2015-12-01,71.827934
2015-12-02,71.68605
2015-12-03,71.638748
2015-12-04,73.615585
2015-12-07,74.126358
2015-12-08,73.539925
2015-12-09,73.492622
2015-12-10,73.577759
2015-12-11,73.568298
2015-12-14,74.050674
2015-12-15,75.36541
2015-12-16,76.604477
2015-12-17,75.942383
2015-12-18,73.899338
2015-12-21,74.674934
2015-12-22,75.289749
2015-12-23,75.592415
2015-12-24,75.469452
2015-12-28,75.592415
2015-12-29,76.008591
2015-12-30,75.734291
2015-12-31,75.110039
2016-01-04,74.126358
2016-01-05,74.362816
2016-01-06,73.643959
2016-01-07,73.000778
2016-01-08,71.856308
2016-01-11,72.518394
2016-01-12,72.367065
2016-01-13,71.742805
2016-01-14,72.026558
2016-01-15,70.919914
2016-01-19,72.575142
2016-01-20,72.349045
2016-01-21,73.198181
2016-01-22,73.8088
2016-01-25,73.322212
2016-01-26,75.19223
2016-01-27,75.182693
2016-01-28,76.155869
2016-01-29,77.940033
2016-02-01,77.396194
2016-02-02,76.537514
2016-02-03,77.377113
2016-02-04,76.995476
2016-02-05,77.472511
2016-02-08,78.827347
2016-02-09,78.846405
2016-02-10,77.873245
2016-02-11,76.232201
2016-02-12,77.272163
2016-02-16,77.730125
2016-02-17,78.665146
2016-02-18,78.216721
2016-02-19,78.035439
2016-02-22,78.359825
2016-02-23,78.05452
2016-02-24,77.81601
2016-02-25,78.560188
2016-02-26,77.377113
2016-02-29,76.604294
2016-03-01,77.501152
2016-03-02,78.760551
2016-03-03,79.037231
2016-03-04,79.657402
2016-03-07,79.285294
2016-03-08,79.247131
2016-03-09,79.151726
2016-03-10,78.502953
2016-03-11,77.997269
2016-03-14,77.443901
2016-03-15,77.577469
2016-03-16,77.606094
2016-03-17,78.951378
2016-03-18,79.333
2016-03-21,79.495193
2016-03-22,78.941826
2016-03-23,79.018158
2016-03-24,79.084938
2016-03-28,78.827347
2016-03-29,78.999077
2016-03-30,78.884583
2016-03-31,78.531563
2016-04-01,79.695564
2016-04-04,79.390251
2016-04-05,79.342545
2016-04-06,79.962708
