Date,MSFT
2004-08-23,18.397829
2004-08-24,18.397829
2004-08-25,18.607204
2004-08-26,18.532909
2004-08-27,18.546417
2004-08-30,18.438351
2004-08-31,18.438351
2004-09-01,18.499132
2004-09-02,18.654478
2004-09-03,18.31003
2004-09-07,18.478876
2004-09-08,18.411339
2004-09-09,18.424839
2004-09-10,18.566673
2004-09-13,18.404585
2004-09-14,18.532909
2004-09-15,18.364061
2004-09-16,18.411339
2004-09-17,18.580181
2004-09-20,18.580181
2004-09-21,18.411339
2004-09-22,18.316776
2004-09-23,18.47212
2004-09-24,18.431597
2004-09-27,18.364061
2004-09-28,18.418089
2004-09-29,18.627464
2004-09-30,18.674746
2004-10-01,19.079981
2004-10-04,18.992178
2004-10-05,19.167776
2004-10-06,19.269087
2004-10-07,19.025948
2004-10-08,18.904375
2004-10-11,18.951658
2004-10-12,18.931391
2004-10-13,18.931391
2004-10-14,18.776045
2004-10-15,18.904375
2004-10-18,19.188042
2004-10-19,19.032698
2004-10-20,19.383915
2004-10-21,19.289352
2004-10-22,18.735525
2004-10-25,18.661226
2004-10-26,18.843592
2004-10-27,19.01244
2004-10-28,18.917887
2004-10-29,18.890867
2004-11-01,18.965162
2004-11-02,19.073221
2004-11-03,19.228569
2004-11-04,19.586527
2004-11-05,19.795898
2004-11-08,19.775644
2004-11-09,20.106585
2004-11-10,20.079569
2004-11-11,20.248421
2004-11-12,20.241657
2004-11-15,20.618044
2004-11-16,20.414799
2004-11-17,20.452436
2004-11-18,20.377161
2004-11-19,20.219084
2004-11-22,20.060999
2004-11-23,19.970675
2004-11-24,20.053467
2004-11-26,20.023359
2004-11-29,20.151335
2004-11-30,20.181435
2004-12-01,20.512655
2004-12-02,20.39222
2004-12-03,20.497601
2004-12-06,20.572876
2004-12-07,20.377161
2004-12-08,20.595459
2004-12-09,20.497601
2004-12-10,20.384689
2004-12-13,20.512655
2004-12-14,20.497601
2004-12-15,20.407269
2004-12-16,20.444904
2004-12-17,20.294353
2004-12-20,20.286827
2004-12-21,20.377161
2004-12-22,20.301884
2004-12-23,20.331993
2004-12-27,20.211554
2004-12-28,20.286827
2004-12-29,20.249193
2004-12-30,20.143803
2004-12-31,20.113697
2005-01-03,20.128746
2005-01-04,20.204027
2005-01-05,20.158863
2005-01-06,20.136276
2005-01-07,20.076063
2005-01-10,20.173914
2005-01-11,20.121223
2005-01-12,20.158863
2005-01-13,19.774954
2005-01-14,19.662045
2005-01-18,19.812588
2005-01-19,19.556654
2005-01-20,19.466326
2005-01-21,19.308241
2005-01-24,19.323305
2005-01-25,19.586763
2005-01-26,19.579239
2005-01-27,19.654514
2005-01-28,19.707203
2005-01-31,19.78248
2005-02-01,19.865288
2005-02-02,19.91798
2005-02-03,19.707203
2005-02-04,19.812588
2005-02-07,19.69215
2005-02-08,19.752365
2005-02-09,19.624403
2005-02-10,19.616871
2005-02-11,19.549128
2005-02-14,19.579239
2005-02-15,19.579239
2005-02-16,19.473532
2005-02-17,19.367815
2005-02-18,19.239452
2005-02-22,19.050684
2005-02-23,19.02803
2005-02-24,19.156391
2005-02-25,19.065781
2005-02-28,18.997824
2005-03-01,19.088434
2005-03-02,19.073332
2005-03-03,19.005377
2005-03-04,19.005377
2005-03-07,19.231901
2005-03-08,19.179043
2005-03-09,19.111086
2005-03-10,19.201693
2005-03-11,18.944962
2005-03-14,18.960066
2005-03-15,18.809053
2005-03-16,18.59763
2005-03-17,18.529675
2005-03-18,18.356005
2005-03-21,18.272943
2005-03-22,18.114382
2005-03-23,18.257843
2005-03-24,18.333357
2005-03-28,18.272943
2005-03-29,18.061522
2005-03-30,18.242743
2005-03-31,18.250292
2005-04-01,18.212536
2005-04-04,18.295601
2005-04-05,18.476812
2005-04-06,18.62784
2005-04-07,18.95252
2005-04-08,18.831705
2005-04-11,18.854362
2005-04-12,19.118637
2005-04-13,18.907215
2005-04-14,18.756197
2005-04-15,18.469267
2005-04-18,18.61273
2005-04-19,18.59763
2005-04-20,18.363558
2005-04-21,19.088434
2005-04-22,18.861902
2005-04-25,18.869459
2005-04-26,18.695789
2005-04-27,18.869459
2005-04-28,18.46171
2005-04-29,19.103527
2005-05-02,19.050684
2005-05-03,19.148842
2005-05-04,19.035583
2005-05-05,19.050684
2005-05-06,19.043123
2005-05-09,18.960066
2005-05-10,18.801504
2005-05-11,18.809053
2005-05-12,18.877014
2005-05-13,19.103527
2005-05-16,19.30805
2005-05-17,19.28533
2005-05-18,19.467127
2005-05-19,19.63376
2005-05-20,19.497423
2005-05-23,19.580744
2005-05-24,19.504992
2005-05-25,19.474695
2005-05-26,19.618618
2005-05-27,19.747391
2005-05-31,19.542868
2005-06-01,19.550444
2005-06-02,19.53529
2005-06-03,19.262604
2005-06-06,19.217154
2005-06-07,19.3232
2005-06-08,19.239882
2005-06-09,19.3232
2005-06-10,19.262604
2005-06-13,19.171703
2005-06-14,19.209579
2005-06-15,19.133841
2005-06-16,18.967184
2005-06-17,18.967184
2005-06-20,19.020208
2005-06-21,19.050512
2005-06-22,18.989912
2005-06-23,19.171703
2005-06-24,18.967184
2005-06-27,18.97476
2005-06-28,18.989912
2005-06-29,19.005064
2005-06-30,18.815693
2005-07-01,18.717228
2005-07-05,18.921741
2005-07-06,18.709652
2005-07-07,18.671772
2005-07-08,19.005064
2005-07-11,19.156565
2005-07-12,19.398951
2005-07-13,19.436827
2005-07-14,19.671638
2005-07-15,19.53529
2005-07-18,19.353504
2005-07-19,19.815559
2005-07-20,19.838291
2005-07-21,20.027647
2005-07-22,19.451975
2005-07-25,19.459547
2005-07-26,19.345926
2005-07-27,19.482275
2005-07-28,19.504992
2005-07-29,19.398951
2005-08-01,19.63376
2005-08-02,20.30792
2005-08-03,20.641212
2005-08-04,20.694235
2005-08-05,21.027527
2005-08-08,20.550308
2005-08-09,20.716957
2005-08-10,20.413969
2005-08-11,20.656355
2005-08-12,20.489712
2005-08-15,20.611275
2005-08-16,20.314976
2005-08-17,20.47452
2005-08-18,20.375763
2005-08-19,20.299784
2005-08-22,20.444128
2005-08-23,20.41374
2005-08-24,20.36816
2005-08-25,20.535295
2005-08-26,20.489712
2005-08-29,20.626461
2005-08-30,20.649254
2005-08-31,20.801195
2005-09-01,20.664454
2005-09-02,20.527704
2005-09-06,20.512505
2005-09-07,20.398552
2005-09-08,20.216217
2005-09-09,20.193424
2005-09-12,20.216217
2005-09-13,20.117453
2005-09-14,19.988298
2005-09-15,19.957905
2005-09-16,19.805962
2005-09-19,19.752787
2005-09-20,19.631229
2005-09-21,19.365326
2005-09-22,19.251369
2005-09-23,19.198187
2005-09-26,19.198187
2005-09-27,19.251369
2005-09-28,19.502075
2005-09-29,19.707199
2005-09-30,19.547665
2005-10-03,19.372923
2005-10-04,18.977867
2005-10-05,18.74235
2005-10-06,18.787937
2005-10-07,18.68157
2005-10-10,18.582813
2005-10-11,18.544828
2005-10-12,18.461258
2005-10-13,18.68157
2005-10-14,18.74235
2005-10-17,18.635992
2005-10-18,18.66638
2005-10-19,19.061438
2005-10-20,18.833525
2005-10-21,18.82592
2005-10-24,19.069036
2005-10-25,19.015854
2005-10-26,19.076628
2005-10-27,18.879095
2005-10-28,19.39572
2005-10-31,19.524864
2005-11-01,19.722395
2005-11-02,20.102255
2005-11-03,20.087061
2005-11-04,20.2542
2005-11-07,20.520103
2005-11-08,20.550493
2005-11-09,20.482115
2005-11-10,20.580879
2005-11-11,20.725227
2005-11-14,20.793604
2005-11-15,20.953613
2005-11-16,21.136482
2005-11-17,21.311726
2005-11-18,21.38792
2005-11-21,21.456495
2005-11-22,21.266016
2005-11-23,21.27363
2005-11-25,21.151722
2005-11-28,21.144094
2005-11-29,21.090763
2005-11-30,21.090763
2005-12-01,21.250771
2005-12-02,21.342209
2005-12-05,21.220291
2005-12-06,21.098379
2005-12-07,21.144094
2005-12-08,21.098379
2005-12-09,21.113623
2005-12-12,20.91552
2005-12-13,20.671688
2005-12-14,20.641214
2005-12-15,20.511683
2005-12-16,20.496439
2005-12-19,20.443104
2005-12-20,20.465967
2005-12-21,20.366903
2005-12-22,20.260235
2005-12-23,20.298334
2005-12-27,20.16119
2005-12-28,20.107841
2005-12-29,20.016409
2005-12-30,19.92498
2006-01-03,20.450724
2006-01-04,20.549782
2006-01-05,20.56502
2006-01-06,20.504061
2006-01-09,20.465967
2006-01-10,20.572639
2006-01-11,20.793604
2006-01-12,20.679312
2006-01-13,20.717409
2006-01-17,20.56502
2006-01-18,20.443104
2006-01-19,20.587885
2006-01-20,20.123087
2006-01-23,20.077364
2006-01-24,20.024029
2006-01-25,20.115463
2006-01-26,20.191658
2006-01-27,21.174578
2006-01-30,21.334583
2006-01-31,21.448881
2006-02-01,21.365065
2006-02-02,21.090763
2006-02-03,20.984091
2006-02-06,20.702169
2006-02-07,20.526924
2006-02-08,20.504061
2006-02-09,20.313572
2006-02-10,20.336428
2006-02-13,20.107841
2006-02-14,20.305956
2006-02-15,20.5506
2006-02-16,20.497095
2006-02-17,20.412991
2006-02-21,20.290667
2006-02-22,20.428286
2006-02-23,20.38241
2006-02-24,20.35947
2006-02-27,20.680576
2006-02-28,20.542957
2006-03-01,20.749382
2006-03-02,20.619413
2006-03-03,20.588833
2006-03-06,20.573544
2006-03-07,20.688219
2006-03-08,20.833481
2006-03-09,20.642351
2006-03-10,20.77232
2006-03-13,20.72645
2006-03-14,20.818195
2006-03-15,20.917582
2006-03-16,20.848766
2006-03-17,21.024607
2006-03-20,21.322783
2006-03-21,21.208101
2006-03-22,20.75703
2006-03-23,20.52767
2006-03-24,20.649994
2006-03-27,20.649994
2006-03-28,20.565891
2006-03-29,20.65764
2006-03-30,20.818195
2006-03-31,20.8029
2006-04-03,21.070488
2006-04-04,21.131645
2006-04-05,21.208101
2006-04-06,21.070488
2006-04-07,20.833481
2006-04-10,20.864061
2006-04-11,20.741735
2006-04-12,20.795256
2006-04-13,20.695869
2006-04-17,20.520031
2006-04-18,20.810545
2006-04-19,20.665289
2006-04-20,20.665289
2006-04-21,20.75703
2006-04-24,20.72645
2006-04-25,20.72645
2006-04-26,20.718803
2006-04-27,20.833481
2006-04-28,18.463436
2006-05-01,18.570467
2006-05-02,18.356401
2006-05-03,17.714197
2006-05-04,17.920616
2006-05-05,18.195848
2006-05-08,18.142332
2006-05-09,18.058229
2006-05-10,18.172915
2006-05-11,17.752424
2006-05-12,17.714197
2006-05-15,17.76792
2006-05-16,17.660465
2006-05-17,17.445564
2006-05-18,17.52232
2006-05-19,17.315086
2006-05-22,17.560688
2006-05-23,17.491617
2006-05-24,18.036549
2006-05-25,18.220749
2006-05-26,18.205397
2006-05-30,17.76792
2006-05-31,17.384165
2006-06-01,17.514641
2006-06-02,17.468588
2006-06-05,17.269035
2006-06-06,16.985056
2006-06-07,16.915983
2006-06-08,16.969711
2006-06-09,16.823879
2006-06-12,16.662701
2006-06-13,16.509197
2006-06-14,16.793179
2006-06-15,16.939009
2006-06-16,16.962032
2006-06-19,17.307413
2006-06-20,17.315086
2006-06-21,17.714197
2006-06-22,17.560688
2006-06-23,17.269035
2006-06-26,17.514641
2006-06-27,17.545345
2006-06-28,17.775595
2006-06-29,18.013525
2006-06-30,17.883045
2006-07-03,18.190048
2006-07-05,17.921421
2006-07-06,18.021194
2006-07-07,17.883045
2006-07-10,18.036549
2006-07-11,17.729542
2006-07-12,17.37649
2006-07-13,17.084831
2006-07-14,17.107861
2006-07-17,17.253683
2006-07-18,17.453241
2006-07-19,17.959801
2006-07-20,17.537663
2006-07-21,18.320532
2006-07-24,18.420309
2006-07-25,18.589153
2006-07-26,18.704292
2006-07-27,18.320532
2006-07-28,18.612179
2006-07-31,18.466354
2006-08-01,18.412632
2006-08-02,18.650558
2006-08-03,18.581484
2006-08-04,18.642887
2006-08-07,18.589153
2006-08-08,18.681257
2006-08-09,18.758017
2006-08-10,18.773363
2006-08-11,18.750336
2006-08-14,18.827091
2006-08-15,18.96575
2006-08-16,19.027374
2006-08-17,19.027374
2006-08-18,19.867046
2006-08-21,20.12126
2006-08-22,19.736086
2006-08-23,19.774609
2006-08-24,19.828527
2006-08-25,19.913263
2006-08-28,19.990301
2006-08-29,19.905565
2006-08-30,19.874744
2006-08-31,19.797718
2006-09-01,19.905565
2006-09-05,19.72838
2006-09-06,19.72838
2006-09-07,19.589722
2006-09-08,19.720675
2006-09-11,19.959484
2006-09-12,19.974894
2006-09-13,20.013412
2006-09-14,20.283028
2006-09-15,20.683605
2006-09-18,20.637388
2006-09-19,20.691299
2006-09-20,20.937819
2006-09-21,20.722116
2006-09-22,20.537241
2006-09-25,20.760635
2006-09-26,20.953224
2006-09-27,21.138109
2006-09-28,21.107294
2006-09-29,21.068773
2006-10-02,21.076475
2006-10-03,21.084181
2006-10-04,21.523273
2006-10-05,21.507868
2006-10-06,21.469353
2006-10-09,21.353792
2006-10-10,21.330692
2006-10-11,21.215143
2006-10-12,21.738966
2006-10-13,21.854513
2006-10-16,21.916149
2006-10-17,21.90844
2006-10-18,21.970072
2006-10-19,21.792892
2006-10-20,21.900743
2006-10-23,21.916149
2006-10-24,21.785191
2006-10-25,21.808302
2006-10-26,21.839115
2006-10-27,21.831408
2006-10-30,21.977774
2006-10-31,22.116436
2006-11-01,22.193466
2006-11-02,22.162653
2006-11-03,22.13184
2006-11-06,22.216583
2006-11-07,22.301319
2006-11-08,22.324427
2006-11-09,22.540123
2006-11-10,22.524708
2006-11-13,22.609451
2006-11-14,22.593992
2006-11-15,22.508963
2006-11-16,22.779505
2006-11-17,22.725395
2006-11-20,23.104155
2006-11-21,23.127342
2006-11-22,23.127342
2006-11-24,23.003664
2006-11-27,22.787237
2006-11-28,22.717672
2006-11-29,22.856802
2006-11-30,22.694489
2006-12-01,22.508963
2006-12-04,22.671289
2006-12-05,22.516697
2006-12-06,22.408476
2006-12-07,22.300261
2006-12-08,22.725395
2006-12-11,22.833614
2006-12-12,22.748587
2006-12-13,22.841341
2006-12-14,23.243286
2006-12-15,23.336044
2006-12-18,23.104155
2006-12-19,23.181452
2006-12-20,23.258745
2006-12-21,23.173723
2006-12-22,22.910908
2006-12-26,23.181452
2006-12-27,23.204641
2006-12-28,23.173723
2006-12-29,23.080967
2007-01-03,23.080967
2007-01-04,23.042315
2007-01-05,22.910908
2007-01-08,23.135077
2007-01-09,23.15826
2007-01-10,22.926367
2007-01-11,23.730261
2007-01-12,24.124472
2007-01-16,24.085823
2007-01-17,24.039452
2007-01-18,23.962154
2007-01-19,24.047186
2007-01-22,23.74572
2007-01-23,23.761185
2007-01-24,24.031719
2007-01-25,23.537022
2007-01-26,23.652969
2007-01-29,23.59886
2007-01-30,23.560207
2007-01-31,23.853937
2007-02-01,23.622046
2007-02-02,23.336044
2007-02-05,22.88772
2007-02-06,22.810425
2007-02-07,22.702208
2007-02-08,22.617182
2007-02-09,22.400757
2007-02-12,22.369835
2007-02-13,22.501692
2007-02-14,22.804195
2007-02-15,22.850733
2007-02-16,22.292267
2007-02-20,22.36208
2007-02-21,22.765415
2007-02-22,22.796438
2007-02-23,22.416372
2007-02-26,22.548227
2007-02-27,21.617455
2007-02-28,21.850143
2007-03-01,21.788092
2007-03-02,21.532124
2007-03-05,21.369234
2007-03-06,21.586416
2007-03-07,21.415779
2007-03-08,21.19084
2007-03-09,21.167574
2007-03-12,21.283918
2007-03-13,20.725443
2007-03-14,21.252893
2007-03-15,21.159813
2007-03-16,21.198597
2007-03-19,21.586416
2007-03-20,21.594175
2007-03-21,22.12162
2007-03-22,21.92771
2007-03-23,21.733795
2007-03-26,21.888929
2007-03-27,21.501106
2007-03-28,21.439047
2007-03-29,21.524368
2007-03-30,21.617455
2007-04-02,21.516619
2007-04-03,21.617455
2007-04-04,22.106104
2007-04-05,22.144892
2007-04-09,22.160404
2007-04-10,22.02854
2007-04-11,21.803604
2007-04-12,22.137136
2007-04-13,22.191435
2007-04-16,22.284512
2007-04-17,22.37759
2007-04-18,22.183674
2007-04-19,22.253483
2007-04-20,22.509445
2007-04-23,22.323292
2007-04-24,22.331053
2007-04-25,22.486179
2007-04-26,22.571501
2007-04-27,23.362661
2007-04-30,23.223049
2007-05-01,23.579859
2007-05-02,23.742735
2007-05-03,24.021971
2007-05-04,23.703955
2007-05-07,23.820301
2007-05-08,23.851324
2007-05-09,23.874596
2007-05-10,23.719463
2007-05-11,23.959911
2007-05-14,24.021971
2007-05-15,24.045309
2007-05-16,24.177599
2007-05-17,24.107569
2007-05-18,23.990843
2007-05-21,24.162041
2007-05-22,23.881899
2007-05-23,23.796301
2007-05-24,23.477259
2007-05-25,23.718491
2007-05-29,23.959719
2007-05-30,24.208729
2007-05-31,23.881899
2007-06-01,23.804087
2007-06-04,23.905247
2007-06-05,23.796301
2007-06-06,23.570633
2007-06-07,23.049261
2007-06-08,23.383875
2007-06-11,23.360531
2007-06-12,23.228241
2007-06-13,23.648449
2007-06-14,23.749611
2007-06-15,23.726269
2007-06-18,23.741833
2007-06-19,23.702923
2007-06-20,23.352753
2007-06-21,23.516163
2007-06-22,22.948101
2007-06-25,22.948101
2007-06-26,22.971449
2007-06-27,23.243805
2007-06-28,23.212679
2007-06-29,22.932539
2007-07-02,23.142641
2007-07-03,23.360531
2007-07-05,23.337187
2007-07-06,23.321621
2007-07-09,23.243805
2007-07-10,22.823591
2007-07-11,22.948101
2007-07-12,23.399439
2007-07-13,23.204893
2007-07-16,23.368307
2007-07-17,23.951933
2007-07-18,24.060877
2007-07-19,24.519995
2007-07-20,24.247637
2007-07-23,24.270985
2007-07-24,23.967501
2007-07-25,23.897461
2007-07-26,23.329405
2007-07-27,22.870289
2007-07-30,22.878065
2007-07-31,22.559017
2007-08-01,22.800245
2007-08-02,22.971449
2007-08-03,22.535675
2007-08-06,22.987009
2007-08-07,22.994791
2007-08-08,23.344969
2007-08-09,22.800245
2007-08-10,22.341129
2007-08-13,22.278881
2007-08-14,22.075851
2007-08-15,21.943096
2007-08-16,21.716633
2007-08-17,22.060228
2007-08-20,22.068041
2007-08-21,21.91967
2007-08-22,22.0368
2007-08-23,22.099274
2007-08-24,22.497528
2007-08-27,22.247644
2007-08-28,21.81035
2007-08-29,22.325733
2007-08-30,22.21641
2007-08-31,22.435062
2007-09-04,22.497528
2007-09-05,22.239836
2007-09-06,22.575623
2007-09-07,22.208595
2007-09-10,22.239836
2007-09-11,22.59123
2007-09-12,22.59123
2007-09-13,22.770845
2007-09-14,22.677139
2007-09-17,22.435062
2007-09-18,22.59123
2007-09-19,22.388205
2007-09-20,22.192978
2007-09-21,22.372589
2007-09-24,22.70837
2007-09-25,23.083199
2007-09-26,23.036343
2007-09-27,23.02854
2007-09-28,23.005114
2007-10-01,23.247183
2007-10-02,23.19253
2007-10-03,22.997305
2007-10-04,23.200331
2007-10-05,23.301855
2007-10-08,23.301855
2007-10-09,23.504879
2007-10-10,23.606401
2007-10-11,23.356512
2007-10-12,23.559547
2007-10-15,23.458027
2007-10-16,23.67668
2007-10-17,24.270155
2007-10-18,24.332621
2007-10-19,23.559547
2007-10-22,23.825048
2007-10-23,24.129593
2007-10-24,24.402906
2007-10-25,24.98077
2007-10-26,27.354681
2007-10-29,26.995472
2007-10-30,27.776365
2007-10-31,28.744678
2007-11-01,28.939894
2007-11-02,28.939894
2007-11-05,28.682198
2007-11-06,28.432322
2007-11-07,27.73732
2007-11-08,27.128227
2007-11-09,26.339521
2007-11-12,26.066212
2007-11-13,26.998547
2007-11-14,26.583305
2007-11-15,26.450109
2007-11-16,26.708666
2007-11-19,26.606808
2007-11-20,27.09256
2007-11-21,26.818346
2007-11-23,26.724333
2007-11-26,25.831167
2007-11-27,25.901682
2007-11-28,26.403105
2007-11-29,26.316921
2007-11-30,26.324762
2007-12-03,25.79199
2007-12-04,25.674475
2007-12-05,26.755663
2007-12-06,27.069057
2007-12-07,27.053389
2007-12-10,27.233582
2007-12-11,26.716488
2007-12-12,27.006382
2007-12-13,27.593987
2007-12-14,27.664511
2007-12-17,26.943705
2007-12-18,27.21792
2007-12-19,27.257088
2007-12-20,27.829025
2007-12-21,28.252102
2007-12-24,28.659513
2007-12-26,28.683016
2007-12-27,28.181589
2007-12-28,28.299112
2007-12-31,27.891703
2008-01-02,27.593987
2008-01-03,27.711502
2008-01-04,26.935873
2008-01-07,27.116066
2008-01-08,26.207237
2008-01-09,26.982876
2008-01-10,26.896694
2008-01-11,26.567638
2008-01-14,26.943705
2008-01-15,26.638149
2008-01-16,26.03487
2008-01-17,25.940853
2008-01-18,25.862497
2008-01-22,25.039856
2008-01-23,25.016356
2008-01-24,26.050543
2008-01-25,25.807665
2008-01-28,25.635302
2008-01-29,25.541286
2008-01-30,25.227894
2008-01-31,25.541286
2008-02-01,23.856808
2008-02-04,23.653103
2008-02-05,22.775616
2008-02-06,22.344704
2008-02-07,22.031315
2008-02-08,22.376038
2008-02-11,22.101826
2008-02-12,22.203672
2008-02-13,22.689434
2008-02-14,22.329041
2008-02-15,22.266359
2008-02-19,22.156248
2008-02-20,22.195566
2008-02-21,22.101189
2008-02-22,21.770847
2008-02-25,21.89669
2008-02-26,22.321413
2008-02-27,22.227026
2008-02-28,21.967482
2008-02-29,21.393318
2008-03-03,21.228149
2008-03-04,21.70006
2008-03-05,22.116915
2008-03-06,21.684332
2008-03-07,21.920286
2008-03-10,22.061855
2008-03-11,23.029278
2008-03-12,22.518038
2008-03-13,22.51018
2008-03-14,21.991077
2008-03-17,22.258492
2008-03-18,23.139389
2008-03-19,22.51018
2008-03-20,22.950626
2008-03-24,22.942762
2008-03-25,22.919165
2008-03-26,22.462982
2008-03-27,22.061855
2008-03-28,21.951744
2008-03-31,22.321413
2008-04-01,23.202314
2008-04-02,22.934895
2008-04-03,22.80905
2008-04-04,22.934895
2008-04-07,22.934895
2008-04-08,22.612427
2008-04-09,22.72254
2008-04-10,22.895575
2008-04-11,22.242767
2008-04-14,22.069725
2008-04-15,22.21916
2008-04-16,22.769735
2008-04-17,22.982084
2008-04-18,23.595579
2008-04-21,23.925911
2008-04-22,23.792202
2008-04-23,24.736029
2008-04-24,25.011305
2008-04-25,23.461866
2008-04-28,22.801193
2008-04-29,22.525911
2008-04-30,22.431522
2008-05-01,23.123665
2008-05-02,22.997816
2008-05-05,22.871973
2008-05-06,23.359619
2008-05-07,22.974222
2008-05-08,23.021414
2008-05-09,23.115797
2008-05-12,23.587706
2008-05-13,23.508762
2008-05-14,23.627176
2008-05-15,24.037674
2008-05-16,23.674543
2008-05-19,23.256155
2008-05-20,22.703566
2008-05-21,22.300961
2008-05-22,22.474632
2008-05-23,22.143078
2008-05-27,22.450951
2008-05-28,22.245699
2008-05-29,22.348324
2008-05-30,22.356222
2008-06-02,21.945724
2008-06-03,21.558912
2008-06-04,21.740484
2008-06-05,22.340433
2008-06-06,21.701012
2008-06-09,21.87468
2008-06-10,22.016775
2008-06-11,21.408926
2008-06-12,22.29307
2008-06-13,22.948288
2008-06-16,22.837763
2008-06-17,22.73514
2008-06-18,22.46674
2008-06-19,22.837763
2008-06-20,22.285173
2008-06-23,22.079924
2008-06-24,21.890463
2008-06-25,22.379906
2008-06-26,21.90625
2008-06-27,21.811518
2008-06-30,21.716801
2008-07-01,21.211573
2008-07-02,20.43005
2008-07-03,20.508993
2008-07-07,20.548464
2008-07-08,20.406368
2008-07-09,19.916933
2008-07-10,20.090603
2008-07-11,19.93272
2008-07-14,19.853775
2008-07-15,20.643192
2008-07-16,21.519442
2008-07-17,21.724688
2008-07-18,20.414257
2008-07-21,20.240591
2008-07-22,20.366894
2008-07-23,20.864229
2008-07-24,20.082706
2008-07-25,20.651089
2008-07-28,20.130072
2008-07-29,20.611614
2008-07-30,20.706341
2008-07-31,20.303745
2008-08-01,20.082706
2008-08-04,19.956402
2008-08-05,20.690548
2008-08-06,21.329981
2008-08-07,21.622065
2008-08-08,22.206232
2008-08-11,22.024668
2008-08-12,22.198338
2008-08-13,22.03256
2008-08-14,22.03256
2008-08-15,21.953621
2008-08-18,21.858889
2008-08-19,21.652826
2008-08-20,21.629049
2008-08-21,21.541864
2008-08-22,22.064957
2008-08-25,21.922293
2008-08-26,21.613201
2008-08-27,21.843042
2008-08-28,22.144209
2008-08-29,21.629049
2008-09-02,21.478462
2008-09-03,21.319942
2008-09-04,20.884037
2008-09-05,20.329248
2008-09-08,20.701752
2008-09-09,20.685904
2008-09-10,20.955366
2008-09-11,21.668673
2008-09-12,21.890594
2008-09-15,21.256542
2008-09-16,20.598711
2008-09-17,19.47328
2008-09-18,20.020145
2008-09-19,19.940884
2008-09-22,20.1311
2008-09-23,20.162798
2008-09-24,20.384729
2008-09-25,21.090101
2008-09-26,21.716232
2008-09-29,19.822004
2008-09-30,21.153511
2008-10-01,20.98707
2008-10-02,20.804779
2008-10-03,20.86026
2008-10-06,19.742744
2008-10-07,18.41124
2008-10-08,18.236872
2008-10-09,17.67416
2008-10-10,17.04011
2008-10-13,20.210363
2008-10-14,19.100775
2008-10-15,17.959484
2008-10-16,19.1721
2008-10-17,18.966032
2008-10-20,19.592157
2008-10-21,18.514275
2008-10-22,17.063883
2008-10-23,17.690008
2008-10-24,17.404682
2008-10-27,16.786486
2008-10-28,18.30821
2008-10-29,18.228947
2008-10-30,17.935699
2008-10-31,17.697933
2008-11-03,17.92778
2008-11-04,18.649008
2008-11-05,17.499794
2008-11-06,16.548714
2008-11-07,17.04011
2008-11-10,16.881592
2008-11-11,16.802341
2008-11-12,16.089027
2008-11-13,16.841963
2008-11-14,15.898809
2008-11-17,15.31232
2008-11-18,15.655429
2008-11-19,14.594182
2008-11-20,13.987749
2008-11-21,15.703307
2008-11-24,16.509218
2008-11-25,15.950664
2008-11-26,16.349623
2008-11-28,16.134188
2008-12-01,14.849518
2008-12-02,15.280401
2008-12-03,15.854914
2008-12-04,15.248485
2008-12-05,15.854914
2008-12-08,16.764559
2008-12-09,16.437405
2008-12-10,16.445381
2008-12-11,15.519785
2008-12-12,15.447968
2008-12-15,15.192631
2008-12-16,16.046415
2008-12-17,15.687345
2008-12-18,15.400092
2008-12-19,15.256464
2008-12-22,15.304338
2008-12-23,15.384134
2008-12-24,15.296357
2008-12-26,15.264439
2008-12-29,15.128791
2008-12-30,15.432012
2008-12-31,15.511801
2009-01-02,16.221966
2009-01-05,16.373566
2009-01-06,16.565073
2009-01-07,15.567659
2009-01-08,16.054396
2009-01-09,15.575633
2009-01-12,15.535741
2009-01-13,15.815017
2009-01-14,15.232523
2009-01-15,15.352218
2009-01-16,15.727242
2009-01-20,14.745786
2009-01-21,15.463924
2009-01-22,13.65262
2009-01-23,13.724436
2009-01-26,14.067541
2009-01-27,14.091482
2009-01-28,14.394695
2009-01-29,14.035626
2009-01-30,13.644643
2009-02-02,14.227131
2009-02-03,14.761744
2009-02-04,14.865476
2009-02-05,15.192631
2009-02-06,15.687345
2009-02-09,15.511801
2009-02-10,15.001121
2009-02-11,15.328272
2009-02-12,15.368173
2009-02-13,15.232523
2009-02-17,14.533566
2009-02-18,14.557667
2009-02-19,14.388954
2009-02-20,14.461259
2009-02-23,13.826571
2009-02-24,13.794431
2009-02-25,13.625723
2009-02-26,13.191879
2009-02-27,12.974961
2009-03-02,12.685737
2009-03-03,12.758042
2009-03-04,12.950862
2009-03-05,12.267968
2009-03-06,12.275998
2009-03-09,12.171559
2009-03-10,13.240085
2009-03-11,13.746232
2009-03-12,13.66589
2009-03-13,13.376668
2009-03-16,13.055305
2009-03-17,13.577512
2009-03-18,13.625723
2009-03-19,13.770328
2009-03-20,13.706059
2009-03-23,14.726378
2009-03-24,14.405018
2009-03-25,14.364852
2009-03-26,15.128086
2009-03-27,14.5657
2009-03-30,14.043487
2009-03-31,14.758518
2009-04-01,15.513713
2009-04-02,15.497649
2009-04-03,15.063808
2009-04-06,15.071846
2009-04-07,15.071846
2009-04-08,15.41731
